     0.02500    144.72873
     0.07500     78.42832
     0.12500     56.36277
     0.17500     63.10521
     0.22500     34.42720
     0.27500     24.60743
     0.32500     39.67175
     0.37500     15.33705
     0.42500     22.10609
     0.47500     13.98216
     0.57500      6.52075
     0.62500      6.33447
     0.67500      6.19185
 after hadron evolution
     0.02500    176.05745
     0.07500     98.36455
     0.12500     37.25333
     0.17500     89.87537
     0.22500     42.85471
     0.27500     74.52726
     0.32500     39.56753
     0.37500     30.33077
     0.42500     29.49340
     0.47500     49.22884
     0.52500     20.46373
     0.57500      6.71112
     0.62500     12.73819
     0.67500     12.34052
     0.77500     11.80449
     0.82500      5.74831
     0.97500      5.24561
