           1           0         208         208   1.82920897    
     1.053     -0.110     1     3      7.892     0  2212
    -0.737     -1.829     2     3      7.221     0  2112
     1.010     -0.166     3     3      6.967     0  2212
    -0.274      0.555     4     0      6.508  2212  2212
    -1.080     -4.552     5     3      5.962     0  2112
     1.567     -2.472     6     3      5.840     0  2212
     1.540      3.383     7     3      5.832     0  2212
    -0.638      1.514     8     3      5.571     0  2212
    -1.822     -1.830     9     3      5.459     0  2212
     6.457     -0.401    10     3      5.324     0  2212
    -2.406      3.367    11     3      5.209     0  2112
     5.019      0.123    12     3      5.047     0  2212
    -0.289     -2.574    13     3      5.034     0  2212
     6.201      0.303    14     3      5.025     0  2212
    -1.159     -0.438    15     3      4.805     0  2112
     3.098      0.033    16     3      4.704     0  2112
    -1.547      2.502    17     3      4.509     0  2212
    -2.023     -1.632    18     3      4.457     0  2212
    -1.723     -6.177    19     3      4.395     0  2212
     1.971      2.413    20     3      4.390     0  2212
     1.462     -0.843    21     3      4.344     0  2212
     3.932     -1.985    22     3      4.256     0  2212
    -2.381     -2.319    23     3      4.235     0  2212
     5.413     -1.384    24     3      4.201     0  2212
     5.135     -0.780    25     3      4.066     0  2212
     4.423     -2.064    26     3      3.820     0  2212
    -1.497     -1.224    27     3      3.791     0  2212
     0.688      4.388    28     3      3.653     0  2212
     2.395      1.246    29     3      3.647     0  2212
    -0.641     -0.489    30     3      3.576     0  2212
     0.182     -4.970    31     3      3.241     0  2212
     0.449      0.958    32     3      3.231     0  2112
     4.473     -0.048    33     3      2.901     0  2212
     4.739      0.489    34     3      2.841     0  2212
     2.099      4.021    35     3      2.823     0  2212
     0.075     -6.102    36     3      2.812     0  2212
     3.220      2.823    37     3      2.792     0  2112
    -5.916     -0.245    38     3      2.744     0  2112
     1.880      0.931    39     3      2.690     0  2212
     1.317     -1.330    40     3      2.665     0  2212
     2.199     -3.099    41     3      2.627     0  2212
    -4.072      1.329    42     3      2.603     0  2112
    -1.498      1.755    43     3      2.559     0  2212
     0.985      0.561    44     3      2.547     0  2112
    -1.709      4.909    45     3      2.522     0  2212
    -3.728     -1.648    46     3      2.482     0  2112
    -2.248     -1.445    47     3      2.462     0  2112
    -5.010      1.759    48     3      2.425     0  2212
    -0.724      0.720    49     3      2.415     0  2112
    -4.048      2.838    50     3      2.338     0  2212
    -4.449      2.931    51     3      2.232     0  2212
     3.326      1.503    52     3      2.211     0  2112
    -2.850     -2.454    53     3      2.164     0  2212
     0.686      1.296    54     3      2.099     0  2212
    -4.965     -2.270    55     1      2.086  2212  2212
    -0.246      1.048    56     3      2.005     0  2212
     6.317      5.586    57     0      1.724  2212  2212
     2.848     -4.524    58     3      1.638     0  2212
    -5.066      2.719    59     3      1.637     0  2212
