     0.02500     40.28756
     0.07500     71.39022
     0.12500     16.24793
     0.17500     45.89486
     0.22500     13.93734
     0.27500     26.13099
     0.32500     23.94911
     0.37500     11.46269
     0.42500     32.30087
     0.47500     10.55354
     0.57500      9.43595
     0.82500      7.50099
 after hadron evolution
     0.02500    115.49099
     0.07500    195.01511
     0.12500     48.92749
     0.17500     30.15607
     0.22500     27.70778
     0.27500     25.94017
     0.32500     24.41101
     0.37500     34.54892
     0.42500     21.45811
     0.52500     19.23757
     0.57500      9.43595
     0.82500      7.43748
     0.92500      7.07910
     1.17500      6.03609
