    -9.80000      0.00000
    -9.40000      0.00000
    -9.00000      0.00000
    -8.60000      0.00000
    -8.20000      0.00000
    -7.80000      0.00000
    -7.40000      0.00000
    -7.00000      0.00000
    -6.60000      0.00000
    -6.20000      0.00000
    -5.80000      0.00000
    -5.40000      0.00000
    -5.00000      0.00000
    -4.60000      0.00000
    -4.20000      2.50000
    -3.80000      7.50000
    -3.40000     12.50000
    -3.00000     52.50000
    -2.60000    100.00000
    -2.20000    142.50000
    -1.80000    225.00000
    -1.40000    275.00000
    -1.00000    292.50000
    -0.60000    327.50000
    -0.20000    352.50000
     0.20000    320.00000
     0.60000    325.00000
     1.00000    310.00000
     1.40000    230.00000
     1.80000    207.50000
     2.20000    127.50000
     2.60000    105.00000
     3.00000     52.50000
     3.40000     15.00000
     3.80000      0.00000
     4.20000      5.00000
     4.60000      0.00000
     5.00000      0.00000
     5.40000      0.00000
     5.80000      0.00000
     6.20000      0.00000
     6.60000      0.00000
     7.00000      0.00000
     7.40000      0.00000
     7.80000      0.00000
     8.20000      0.00000
     8.60000      0.00000
     9.00000      0.00000
     9.40000      0.00000
     9.80000      0.00000
 after hadron evolution
    -9.80000      0.00000
    -9.40000      0.00000
    -9.00000      0.00000
    -8.60000      0.00000
    -8.20000      0.00000
    -7.80000      0.00000
    -7.40000      0.00000
    -7.00000      0.00000
    -6.60000      0.00000
    -6.20000      0.00000
    -5.80000      0.00000
    -5.40000      0.00000
    -5.00000      0.00000
    -4.60000      0.00000
    -4.20000      2.50000
    -3.80000     17.50000
    -3.40000     32.50000
    -3.00000     75.00000
    -2.60000    120.00000
    -2.20000    252.50000
    -1.80000    337.50000
    -1.40000    415.00000
    -1.00000    520.00000
    -0.60000    512.50000
    -0.20000    572.50000
     0.20000    610.00000
     0.60000    510.00000
     1.00000    477.50000
     1.40000    385.00000
     1.80000    312.50000
     2.20000    215.00000
     2.60000    135.00000
     3.00000    105.00000
     3.40000     27.50000
     3.80000      5.00000
     4.20000      7.50000
     4.60000      0.00000
     5.00000      0.00000
     5.40000      0.00000
     5.80000      0.00000
     6.20000      0.00000
     6.60000      0.00000
     7.00000      0.00000
     7.40000      0.00000
     7.80000      0.00000
     8.20000      0.00000
     8.60000      0.00000
     9.00000      0.00000
     9.40000      0.00000
     9.80000      0.00000
