           1           0         208         208  0.896707237    
     4.620      2.466    55     3      2.493     0  2212
     1.255      2.260    56     3      2.412     0  2212
     4.274     -3.179    57     3      2.386     0  2212
    -1.234     -1.379    58     3      2.352     0  2212
     1.127      3.822    59     3      2.326     0  2212
    -4.036      1.683    60     3      2.311     0  2212
     2.995      6.959    61     3      2.309     0  2212
     4.333      5.138    62     3      2.293     0  2212
    -1.260     -0.198    63     3      2.219     0  2212
    -3.567     -4.546    64     3      2.167     0  2212
    -3.307      0.164    65     3      2.143     0  2212
    -3.351      4.830    66     3      2.139     0  2212
     5.831     -0.184    67     3      2.098     0  2212
    -4.373     -0.812    68     3      2.091     0  2212
    -3.451      0.683    69     3      2.053     0  2212
     5.258      2.323    70     3      2.031     0  2212
    -2.328     -5.162    71     3      1.948     0  2212
     4.154      3.880    72     3      1.765     0  2212
    -1.224     -3.591    73     3      1.739     0  2212
     5.550      3.099    74     3      1.588     0  2212
     5.187      6.202    75     0      1.565  2212  2212
    -3.568      1.430    76     3      1.516     0  2212
     4.974      1.867    77     3      1.497     0  2212
    -2.535      2.112    78     3      1.445     0  2212
     0.457     -5.606    79     3      1.407     0  2212
    -1.649     -0.315    80     3      1.404     0  2212
    -3.320     -2.746    81     3      1.356     0  2212
    -1.225      6.369    82     3      1.261     0  2212
    -2.213      1.996    83     3      1.193     0  2112
    -0.716     -3.497    84     3      1.160     0  2112
     0.897     -1.836    85     3      1.150     0  2112
    -2.392     -4.349    86     3      1.138     0  2112
     1.233      4.873    87     3      1.085     0  2112
     2.179     -3.762    88     3      1.003     0  2112
     1.292     -4.822    89     3      0.952     0  2112
    -0.750      2.299    90     3      0.891     0  2112
    -1.104     -4.876    91     3      0.838     0  2112
     2.900      3.466    92     3      0.837     0  2112
     1.126      6.351    93     3      0.828     0  2112
     0.704      5.120    94     3      0.785     0  2112
    -3.060     -1.895    95     3      0.780     0  2212
     0.357      6.261    96     1      0.767  2112  2112
    -6.615     -0.328    97     3      0.656     0  2112
    -1.391      3.651    98     3      0.578     0  2112
     6.155     -1.916    99     1      0.542  2112  2112
     0.837      0.827   100     3      0.463     0  2212
     0.610      4.235   101     3      0.443     0  2112
     7.082      0.885   102     3      0.415     0  2112
     2.558      0.533   103     3      0.405     0  2112
    -5.647      0.185   104     3      0.390     0  2112
    -1.311      2.890   105     3      0.359     0  2112
    -2.352      2.340   106     3      0.351     0  2112
     2.640      0.162   107     3      0.259     0  2112
    -5.247     -3.531   108     3      0.216     0  2112
    -4.948      1.124   109     3      0.209     0  2112
    -3.461      1.088   110     3      0.203     0  2212
    -5.131      0.002   111     3      0.175     0  2112
     5.701      1.676   112     3      0.166     0  2112
     2.169      1.042   113     3      0.107     0  2112
    -0.810      1.898   114     3      0.094     0  2212
     3.011      0.491   115     3      0.005     0  2112
    -1.168      4.297   116     3     -0.016     0  2112
    -0.409     -3.496   117     3     -0.076     0  2212
    -2.297     -5.532   118     3     -0.118     0  2112
    -3.146      3.916   119     3     -0.152     0  2212
    -5.048     -0.424   120     3     -0.180     0  2112
     3.940     -2.059   121     3     -0.267     0  2112
    -0.076     -1.855   122     3     -0.288     0  2112
    -2.767      4.709   123     3     -0.371     0  2112
     5.482     -4.514   124     3     -0.374     0  2112
     7.090      4.249   125     3     -0.389     0  2112
    -2.060     -1.032   126     3     -0.397     0  2112
    -3.855     -1.547   127     3     -0.405     0  2112
    -0.401     -3.127   128     3     -0.442     0  2212
     3.840      0.574   129     3     -0.445     0  2112
     2.580     -4.723   130     3     -0.856     0  2112
    -2.904      2.999   131     3     -0.920     0  2112
     2.909      1.802   132     3     -0.983     0  2112
    -4.125     -5.575   133     3     -1.137     0  2112
     5.233     -1.134   134     3     -1.168     0  2112
    -0.485     -0.102   135     3     -1.236     0  2112
    -5.716      0.417   136     3     -1.277     0  2112
     0.897     -2.192   137     3     -1.343     0  2112
     3.581      2.748   138     3     -1.390     0  2112
    -2.718      1.548   139     3     -1.415     0  2212
    -3.168     -1.859   140     3     -1.480     0  2112
     6.507     -1.548   141     3     -1.545     0  2112
    -1.812     -3.756   142     3     -1.572     0  2112
     4.204      4.006   143     3     -1.580     0  2112
    -2.111     -2.637   144     3     -1.733     0  2112
    -1.118      5.967   145     3     -1.850     0  2112
    -3.524     -0.810   146     3     -1.857     0  2112
    -5.009      1.813   147     0     -1.862  2112  2112
    -4.265      1.375   148     3     -1.863     0  2212
     0.148     -0.260   149     3     -1.975     0  2212
    -6.669     -0.609   150     3     -2.050     0  2112
    -1.238     -6.512   151     3     -2.062     0  2112
     0.579      4.757   152     3     -2.222     0  2112
    -4.259     -5.836   153     3     -2.250     0  2112
    -0.034     -4.320   154     3     -2.308     0  2112
    -1.832     -4.542   155     3     -2.309     0  2112
    -5.013     -3.181   156     3     -2.430     0  2112
    -4.364      1.190   157     3     -2.566     0  2212
    -5.369      0.188   158     3     -2.601     0  2112
     1.074     -1.029   159     3     -2.609     0  2112
     0.948     -5.207   160     3     -2.610     0  2112
    -0.056      3.896   161     3     -2.622     0  2112
     1.356     -5.140   162     3     -2.634     0  2112
    -4.497     -2.031   163     3     -2.676     0  2112
     2.379     -0.435   164     3     -2.686     0  2112
     0.869      0.499   165     3     -2.731     0  2112
    -1.094      1.764   166     3     -2.733     0  2112
     0.946      1.913   167     3     -2.850     0  2212
    -3.775     -2.735   168     3     -2.977     0  2112
    -3.925      2.320   169     3     -2.985     0  2112
    -2.502      2.426   170     3     -2.997     0  2112
    -2.608      2.900   171     3     -3.023     0  2112
     8.327     -2.760   172     0     -3.041  2112  2112
     0.792      3.908   173     3     -3.079     0  2112
     5.245      0.585   174     3     -3.172     0  2112
    -1.698     -2.234   175     3     -3.208     0  2112
    -4.884      1.035   176     0     -3.209  2112  2112
     1.679     -4.526   177     3     -3.264     0  2112
    -1.862     -0.535   178     3     -3.299     0  2112
    -0.905      4.765   179     3     -3.347     0  2112
    -1.201     -7.524   180     0     -3.407  2112  2112
     1.670     -2.832   181     3     -3.490     0  2112
     2.505     -4.179   182     3     -3.533     0  2112
    -1.496     -6.543   183     0     -3.555  2112  2112
    -4.907      6.509   184     0     -3.559  2112  2112
     5.252      0.704   185     3     -3.600     0  2112
    -1.137      0.972   186     3     -3.760     0  2112
     2.565     -3.711   187     3     -3.794     0  2112
     0.670      2.183   188     3     -3.806     0  2112
    -1.117      4.307   189     3     -3.839     0  2112
    -0.263      3.621   190     3     -3.920     0  2112
    -2.707     -5.168   191     3     -3.957     0  2112
     6.623     -1.304   192     3     -4.048     0  2112
    -0.352     -2.556   193     3     -4.207     0  2112
     3.639     -0.241   194     3     -4.248     0  2112
     4.362     -2.114   195     3     -4.286     0  2112
    -1.299     -1.602   196     3     -4.313     0  2112
    -0.210     -1.779   197     3     -4.397     0  2112
     2.925     -4.677   198     3     -4.432     0  2112
     1.633     -4.037   199     3     -4.701     0  2112
     0.274     -2.849   200     3     -4.797     0  2112
     1.277     -3.337   201     3     -4.891     0  2112
     0.087     -3.283   202     3     -5.062     0  2212
    -1.909     -1.285   203     3     -5.193     0  2112
     3.464     -2.107   204     3     -5.287     0  2112
    -0.332     -4.427   205     3     -5.326     0  2112
     0.663     -0.311   206     3     -5.635     0  2112
     0.867      2.497   207     3     -5.850     0  2112
     2.023      2.905   208     3     -7.531     0  2112
    -0.506     -1.203    -1     3     -6.596     0  2212
    -4.462      0.029    -2     3     -5.938     0  2212
    -3.101      0.635    -3     3     -5.835     0  2212
     0.173      0.426    -4     3     -5.798     0  2212
    -0.737      0.068    -5     3     -5.243     0  2212
    -3.739      3.733    -6     3     -5.159     0  2112
     2.392     -0.634    -7     3     -4.994     0  2112
     1.494     -5.072    -8     3     -4.778     0  2212
    -4.782      3.510    -9     3     -4.710     0  2212
    -5.780      0.167   -10     3     -4.688     0  2112
     1.393      3.774   -11     3     -4.439     0  2212
     1.220     -1.824   -12     3     -4.408     0  2112
     1.518     -0.643   -13     3     -4.393     0  2212
     5.758      1.372   -14     3     -4.340     0  2212
    -1.023     -2.103   -15     3     -4.115     0  2112
     0.080      0.057   -16     3     -4.094     0  2112
    -1.476     -4.442   -17     3     -3.968     0  2212
    -2.701     -4.851   -18     3     -3.933     0  2212
    -2.315     -3.081   -19     3     -3.912     0  2212
    -3.044      1.027   -20     3     -3.892     0  2112
     4.296      0.250   -21     3     -3.843     0  2212
    -2.477      4.773   -22     3     -3.819     0  2212
    -0.619     -0.269   -23     3     -3.785     0  2212
    -0.993     -3.002   -24     3     -3.777     0  2212
    -4.682     -4.918   -25     0     -3.756  2212  2212
    -3.460      3.777   -26     3     -3.742     0  2212
    -3.128     -2.946   -27     3     -3.721     0  2212
     0.507      4.597   -28     3     -3.700     0  2212
     1.088     -4.242   -29     3     -3.613     0  2212
    -3.991      0.789   -30     3     -3.610     0  2212
     3.061      0.746   -31     3     -3.559     0  2212
     1.624      0.267   -32     3     -3.484     0  2212
    -4.309      2.316   -33     3     -3.410     0  2112
     3.639     -0.918   -34     3     -3.382     0  2212
     2.934      1.262   -35     3     -3.247     0  2212
    -4.946     -3.662   -36     0     -3.231  2212  2212
    -3.218      3.332   -37     3     -3.196     0  2112
     4.776      4.344   -38     3     -3.170     0  2212
    -4.070     -0.187   -39     3     -3.128     0  2212
     2.683      8.158   -40     0     -3.128  2212  2212
    -4.798     -1.194   -41     3     -3.059     0  2212
    -0.573     -2.802   -42     3     -3.030     0  2212
     1.366      3.533   -43     3     -3.017     0  2212
    -6.969     -0.181   -44     3     -2.970     0  2212
     1.783     -3.805   -45     3     -2.970     0  2112
    -4.081     -5.222   -46     2     -2.846  2212  2212
    -1.736     -5.727   -47     0     -2.808  2212  2212
    -0.594     -0.234   -48     3     -2.794     0  2112
    -6.606     -0.487   -49     3     -2.775     0  2212
    -2.690      4.145   -50     3     -2.738     0  2112
    -4.347     -0.991   -51     3     -2.720     0  2212
    -3.027      1.427   -52     3     -2.699     0  2212
     2.943      6.218   -53     1     -2.656  2212  2212
     2.359      0.371   -54     3     -2.629     0  2212
    -2.295      5.128   -55     3     -2.613     0  2212
    -5.942      0.905   -56     3     -2.517     0  2212
    -1.567     -1.335   -57     3     -2.450     0  2212
     4.512      4.137   -58     3     -2.438     0  2212
     1.193     -2.416   -59     3     -2.428     0  2212
    -0.982      2.354   -60     2     -2.397  2114  2112
    -2.169     -5.138   -61     3     -2.365     0  2212
     3.796      4.035   -62     3     -2.346     0  2212
    -3.196      2.853   -63     3     -2.321     0  2212
     0.527      5.468   -64     3     -2.211     0  2212
    -1.851     -1.050   -65     3     -2.022     0  2212
     4.603      1.666   -66     3     -1.900     0  2212
    -0.364     -4.763   -67     3     -1.874     0  2212
     5.447      0.053   -68     3     -1.843     0  2212
    -1.750      0.856   -69     3     -1.840     0  2212
     1.721      3.001   -70     3     -1.827     0  2212
    -4.163     -1.306   -71     3     -1.795     0  2212
    -3.521     -4.217   -72     3     -1.790     0  2212
    -2.368      2.323   -73     3     -1.717     0  2212
    -0.105     -0.214   -74     3     -1.703     0  2212
    -2.786     -6.641   -75     3     -1.662     0  2212
     2.525      1.999   -76     3     -1.616     0  2212
     2.500      3.318   -77     3     -1.615     0  2212
    -3.575     -3.468   -78     3     -1.554     0  2212
    -1.005     -2.850   -79     3     -1.504     0  2212
    -0.984      3.603   -80     3     -1.476     0  2212
     1.260     -4.008   -81     3     -1.449     0  2212
     3.681      2.791   -82     3     -1.432     0  2212
    -3.117     -4.413   -83     3     -1.298     0  2112
    -0.032     -0.441   -84     3     -1.284     0  2112
    -1.013     -3.894   -85     3     -1.251     0  2112
     4.284      1.553   -86     3     -1.186     0  2112
     4.941     -2.318   -87     3     -1.149     0  2112
     5.794     -3.472   -88     3     -1.140     0  2112
    -3.161     -2.519   -89     3     -1.111     0  2112
     0.498     -1.838   -90     3     -1.107     0  2112
     0.854     -3.904   -91     3     -1.103     0  2112
    -1.063      4.141   -92     3     -1.094     0  2112
     1.199      4.512   -93     3     -1.070     0  2112
    -0.502     -3.239   -94     3     -1.038     0  2112
    -2.764     -1.877   -95     3     -0.980     0  2112
     0.342      4.151   -96     3     -0.929     0  2112
    -1.126     -4.520   -97     3     -0.892     0  2112
    -1.527      0.897   -98     3     -0.808     0  2112
    -1.406     -5.243   -99     3     -0.758     0  2112
     4.253     -4.912  -100     3     -0.718     0  2112
    -0.533     -3.934  -101     3     -0.702     0  2212
    -2.396      1.915  -102     3     -0.650     0  2112
    -1.011     -2.470  -103     3     -0.627     0  2112
    -1.183      3.678  -104     3     -0.598     0  2112
    -5.132     -2.998  -105     3     -0.486     0  2112
    -2.373     -4.720  -106     3     -0.481     0  2112
     2.314      4.448  -107     3     -0.413     0  2112
    -6.735      1.029  -108     3     -0.250     0  2112
    -3.279      4.104  -109     3     -0.134     0  2112
    -4.829     -2.895  -110     3     -0.109     0  2112
     6.117     -1.362  -111     2     -0.052  2112  2112
     1.080      4.188  -112     3      0.086     0  2112
     4.888     -3.101  -113     3      0.241     0  2112
     5.093     -1.048  -114     3      0.313     0  2112
     1.347      5.900  -115     3      0.339     0  2212
     4.132      3.286  -116     3      0.351     0  2112
     1.804      2.786  -117     3      0.351     0  2112
    -5.591      3.026  -118     0      0.371  2112  2112
     0.635     -1.294  -119     3      0.465     0  2112
    -3.164      7.955  -120     0      0.541  2112  2112
     1.399     -4.514  -121     3      0.659     0  2212
    -6.033      3.518  -122     0      0.720  2112  2112
    -5.306     -0.277  -123     3      0.743     0  2112
     0.170      1.106  -124     3      0.777     0  2212
     3.841     -0.868  -125     3      0.857     0  2112
     6.279      2.874  -126     3      0.859     0  2112
     6.120      0.995  -127     3      0.908     0  2112
     5.522     -1.572  -128     3      0.921     0  2112
    -1.824      5.177  -129     3      1.002     0  2112
     4.692      1.247  -130     3      1.003     0  2112
    -1.319      0.248  -131     3      1.007     0  2212
     3.997     -0.438  -132     3      1.062     0  2112
     4.133     -2.726  -133     3      1.135     0  2112
    -2.962      0.307  -134     3      1.212     0  2112
    -6.019     -0.257  -135     3      1.248     0  2112
    -7.437     -0.121  -136     3      1.257     0  2112
    -0.527      3.222  -137     3      1.281     0  2112
     3.706      7.287  -138     2      1.302  2112  2112
    -6.580      1.446  -139     0      1.338  2112  2112
    -4.726     -5.668  -140     3      1.380     0  2112
     5.708      1.214  -141     3      1.452     0  2112
     3.668     -1.879  -142     3      1.570     0  2112
    -1.761      5.897  -143     3      1.571     0  2112
    -3.897     -4.258  -144     3      1.620     0  2112
     6.766      3.120  -145     3      1.623     0  2112
    -3.077     -5.116  -146     3      1.631     0  2112
     5.759      2.095  -147     3      1.710     0  2212
    -1.783      1.915  -148     3      1.786     0  2112
    -0.980     -3.228  -149     3      1.796     0  2112
     0.573     -5.739  -150     3      1.833     0  2112
     1.227     -4.092  -151     3      1.840     0  2112
     1.003     -1.972  -152     3      1.854     0  2112
     0.328      1.046  -153     3      1.870     0  2112
     1.577     -5.366  -154     3      1.907     0  2112
     2.052      5.002  -155     3      1.920     0  2212
     3.931     -0.220  -156     3      1.925     0  2112
     0.751      0.760  -157     3      1.949     0  2112
    -2.669     -8.234  -158     0      1.969  2112  2112
     2.955     -3.653  -159     3      2.015     0  2112
     2.740     -3.169  -160     3      2.161     0  2112
     3.272      2.766  -161     3      2.173     0  2112
    -3.045     -6.014  -162     3      2.177     0  2112
    -0.864      0.790  -163     3      2.240     0  2112
    -5.461      0.257  -164     3      2.289     0  2112
     1.598     -1.411  -165     3      2.323     0  2112
     6.020      1.756  -166     3      2.347     0  2112
    -3.813     -1.892  -167     3      2.362     0  2112
    -2.248      1.732  -168     3      2.500     0  2212
     6.194     -1.870  -169     3      2.576     0  2112
     4.584      4.601  -170     3      2.606     0  2112
     1.372     -4.472  -171     3      2.666     0  2112
    -0.628     -2.825  -172     3      2.727     0  2112
     2.875      4.223  -173     3      2.767     0  2112
     5.761     -2.935  -174     3      2.840     0  2112
    -5.331     -0.863  -175     3      2.840     0  2112
     3.032      0.594  -176     3      2.935     0  2212
    -2.387     -1.113  -177     3      2.989     0  2112
    -3.347     -1.349  -178     3      3.013     0  2112
     0.328      5.621  -179     3      3.048     0  2112
     0.552     -5.708  -180     3      3.239     0  2112
    -5.748     -1.313  -181     3      3.290     0  2112
    -0.180     -4.647  -182     3      3.315     0  2112
     4.487     -0.205  -183     3      3.368     0  2112
     0.276     -7.523  -184     3      3.408     0  2112
     1.885      5.331  -185     3      3.461     0  2112
     2.308      0.576  -186     3      3.626     0  2112
    -2.233     -1.343  -187     3      3.628     0  2112
    -6.986     -1.762  -188     3      3.659     0  2112
     2.560      4.053  -189     3      3.674     0  2112
    -0.056      5.796  -190     3      3.729     0  2112
    -0.301      4.782  -191     3      3.801     0  2112
    -5.608     -0.089  -192     3      3.964     0  2112
     3.126      0.029  -193     3      4.114     0  2112
    -2.278      4.030  -194     3      4.116     0  2112
     0.837      1.385  -195     3      4.257     0  2112
     0.447      3.517  -196     3      4.328     0  2112
     1.378      0.882  -197     3      4.484     0  2212
    -0.281      0.459  -198     3      4.565     0  2112
    -1.407     -3.372  -199     3      4.596     0  2112
    -2.667      0.081  -200     3      4.832     0  2112
    -0.969      3.393  -201     3      4.894     0  2112
     1.612     -1.594  -202     3      5.234     0  2112
     2.575      3.276  -203     3      5.357     0  2112
    -0.874     -4.117  -204     3      5.359     0  2112
    -3.569     -3.635  -205     3      5.507     0  2112
    -1.362      2.056  -206     3      5.539     0  2112
     1.391      5.234  -207     3      5.616     0  2112
     0.266      1.550  -208     3      5.661     0  2112
