      1      1   2647    2.9058      186 185   6 180   2 183      0.0000
   111   -0.418    0.615     -1.0745  0.135    -9.51     0.36    -9.44    11.20
    22   -0.121   -0.089      0.2621  0.000     3.97    -3.46     1.39     1.60
   111   -0.090    0.063     -0.9487  0.135 -.67E+05 0.11E+06 -.27E+07 0.27E+07
    22    0.909    1.156     -2.6539  0.000    -2.28    -2.88    -1.40     1.60
  -211   -0.180   -0.002     -0.1458  0.140   -37.82   -52.89   -38.28    86.80
  -211    0.873   -0.281      0.9055  0.140     6.67    -6.99     5.45     6.40
  -211   -0.086   -0.189     -0.0921  0.140    -5.48    -3.41    -0.42     1.60
   111   -0.100    0.147     -1.9079  0.135 -.67E+05 0.11E+06 -.27E+07 0.27E+07
   211    0.209   -0.237      0.1168  0.140     3.97    -4.78     0.48     1.60
   211   -0.023    0.101      0.0818  0.140    -1.82     0.52     1.56     2.60
   111    0.057    0.380      0.0656  0.135    -3.11     4.91     0.21     9.60
   111   -0.256    0.731     -0.4781  0.135     2.96     5.78    -0.69     2.20
   211    0.003    0.061     -0.2501  0.140     2.75    -1.99    -5.40     7.20
   111   -0.302   -0.211     -0.1517  0.135     1.32    -7.17    -3.22     8.60
  -211    0.007   -0.714      0.0059  0.140     0.59    -7.80     1.39     4.20
   211    0.106    0.386      1.0494  0.140     6.46    -0.30     8.32     8.80
  -211    0.277   -0.188      0.1151  0.140    12.83   -27.19    10.50    30.20
  -211   -0.349   -0.160     -0.5964  0.140   -11.66     2.09    -9.81    14.00
   111    0.638   -1.070      0.4944  0.135     4.87    -8.26     2.43     8.40
   111   -0.229    0.393      0.4215  0.135    -2.00     5.66     1.53     3.00
   111   -0.083    0.310     -0.0818  0.135    -3.75    -3.20    -8.15    13.60
  -211    0.196   -0.155     -0.0428  0.140    -0.55    -8.86     3.04     7.20
  -211   -0.115    0.356     -0.1387  0.140    -4.69    10.61    -9.95    15.60
  -211   -0.216    0.198      0.2610  0.140    -3.67     6.56     4.56    17.20
   111    0.019    0.080     -1.0503  0.135    -5.96     4.14   -33.45    34.20
    22   -0.167   -0.352     -0.9052  0.000    -1.85    -1.69    -1.65     1.80
   211   -0.484    0.456      2.3692  0.140    -4.16     5.20     8.08     8.80
   211    0.509   -0.224      0.4015  0.140     3.95    -6.75     2.58     6.40
  -211    0.338    0.545      0.0719  0.140     3.12     5.79    -0.57     2.20
  -211    0.973    0.101      0.8639  0.140     5.85    -3.64     2.89     4.60
  -211   -0.168    0.449      0.4745  0.140     2.53     7.60     2.68     6.60
  -211   -0.030   -0.174     -0.1069  0.140    -3.69    -5.03    -1.95     3.00
   111   -0.088   -0.185      0.3170  0.135 -.69E+05 -.50E+06 0.12E+07 0.14E+07
  -211   -0.170   -0.015      0.1335  0.140     4.80    -2.58     4.72    13.00
   211   -0.564    0.248     -0.1561  0.140   -25.57     7.00   -15.50    32.60
   111    0.334    0.241     -0.1668  0.135    19.46     1.15    -7.36    20.40
   211    0.271    0.032     -0.3486  0.140     5.58     3.20    -1.07     2.00
   111   -0.826   -0.504     -0.1774  0.135    -6.31    -6.07     0.38     4.40
   211    0.374   -0.100      0.2086  0.140   123.30   -37.81    10.69   159.20
  -211   -0.040    0.254     -0.2318  0.140    -3.19     2.25    -0.18     5.00
   211    0.071    0.255      0.1379  0.140    -5.37    -0.46    -4.74    10.00
   211   -0.790   -0.085     -0.6097  0.140   -10.25    -2.55    -7.90    11.20
  -211   -0.239   -0.069      0.0194  0.140    -5.35     3.76     7.13    14.00
   111    0.275    0.178     -0.6103  0.135     0.08     1.68    -4.76     8.20
  -211    0.073    0.048     -0.1934  0.140    38.94    17.76   -10.63    46.40
   111    0.266    0.018     -0.1415  0.135     1.55    -3.57     0.37     8.00
  3122   -0.353    0.094     -2.4428  1.116    -3.88     4.39    -1.98     2.20
  -211    0.160    0.563     -1.0628  0.140    -2.81    14.48   -15.19    19.80
   111    0.094    0.125      0.3269  0.135     8.51     4.66     5.96    11.00
   111   -0.308   -0.567      1.1167  0.135    -4.38    -7.63     5.89     7.80
   211    0.261   -0.276      0.2789  0.140     9.92    -5.48    12.89    18.00
  3112   -0.061    0.460     -2.2343  1.197     0.42     6.68    -1.93     2.20
   111    0.095    0.515     -0.1393  0.135     3.12     5.32    -1.21     2.80
   111   -0.207   -0.032     -0.4660  0.135    -3.74    -4.91    -2.04     3.00
   111    0.635   -0.156      0.6219  0.135     5.84    -3.69     2.90     4.60
   111    0.026   -0.246      0.9639  0.135 -.69E+05 -.50E+06 0.12E+07 0.14E+07
   111    0.148   -0.616      0.2457  0.135    -1.05    -7.68     0.30     4.00
   211   -0.075    0.041     -2.9699  0.140    -8.52    -2.00   -30.55    31.20
  -211    0.911   -0.057      0.6210  0.140     6.12    -1.47     2.02     4.00
  -211    0.355   -0.204      0.0907  0.140     8.54    -5.71     1.23     8.20
   111    0.143    0.072      0.0724  0.135   -10.08    -1.79    -1.98    14.20
   111   -0.102   -0.859     -0.2072  0.135    -2.46    -6.98     0.03     4.00
   111   -0.303   -0.539     -0.1292  0.135    -2.84    -6.74    -2.54     5.20
  -211   -0.296   -0.070     -0.0419  0.140    -6.72    -6.14     1.11    11.00
  -211   -0.364   -0.135     -0.4006  0.140    -5.49    -2.68    -3.65     6.20
  3222   -0.895   -0.763     -5.6406  1.189    -3.81    -4.90    -2.07     2.40
  -211    0.530   -0.289      0.0769  0.140    11.45    -3.29     2.52    14.40
   111    0.343   -0.193     -0.0211  0.135     7.39    -5.24     1.64     4.60
   211   -0.124   -0.036     -0.2493  0.140     4.20    -5.23    -9.05    13.00
   111   -0.037    0.268      0.0831  0.135    -5.28     6.97     3.25     8.20
   111   -0.009   -0.398      0.7259  0.135     0.51    -5.03     2.29     2.80
   211   -0.154   -0.052     -0.1502  0.140     0.06     1.60    -7.09    10.40
   111    0.262    0.292      1.2883  0.135     4.06    -0.81    14.42    16.60
   111    0.206   -0.336      0.6508  0.135     3.52     0.51     2.84     3.80
  -211    0.025    0.045      0.2444  0.140     6.77     2.46     2.48     4.00
  -211   -0.279    0.237      0.3538  0.140    -5.56    -4.78     1.30     5.60
   211   -0.416    0.153      0.4624  0.140    -5.06     0.99     1.99     3.80
  -211   -0.353    0.015      0.7652  0.140   -34.16    -1.64    74.81    82.80
  -321   -0.420   -0.152      0.7657  0.494    -6.53    -1.32     2.08     2.60
  2112    1.057    0.500      0.2394  0.940     6.33     5.42     0.32     2.60
  -211    0.133   -0.627     -0.1482  0.140     4.90    -5.06    -0.82     4.60
   211    0.121   -0.628     -0.1547  0.140     2.18   -11.11     4.08    14.40
    22   -0.205   -0.472     -0.9541  0.000 0.16E+04 -.10E+06 -.27E+06 0.31E+06
   211    0.064   -0.227     -0.2061  0.140     2.40    -5.64    -6.73     8.00
   111    0.033    0.305     -0.1052  0.135     0.27     5.18    -0.54     2.60
   211   -0.397    0.385      0.8969  0.140    -4.27     7.07    13.94    17.80
    22   -0.050    0.123     -0.4435  0.000    -2.23     7.52    -2.49     2.60
   111   -0.327   -0.582     -0.8986  0.135     0.14    -2.38    -5.36     7.60
   111    0.036   -0.712      1.9496  0.135    -1.58    -6.72    11.71    13.00
   111    0.658    0.453      0.6347  0.135     6.88     2.51     2.43     4.00
   211    0.084    0.291      1.0167  0.140    -0.09     6.74     5.09     5.40
  -211   -0.050    0.051      0.3941  0.140    -1.11     2.28    -0.86     7.00
   111   -0.037    1.060      1.8022  0.135    -0.84     9.49     9.32    11.00
  -211   -0.005   -0.017     -0.0807  0.140    -6.76   -22.47   -18.11    37.40
   111    0.405    0.818     -1.5771  0.135    -2.21     7.89    -4.81     6.00
   111   -0.048   -0.103     -0.2165  0.135    -8.15    -0.12    -4.16     5.00
   211   -0.716   -0.604      0.0874  0.140    -6.64    -0.27     0.63     9.60
  -211    0.388   -0.074      0.1387  0.140     0.24    -4.99     3.40     6.60
    22    0.200   -0.118     -0.9866  0.000 -.81E+04 0.36E+05 -.76E+06 0.78E+06
   111   -0.559   -0.466     -0.2845  0.135    -5.16    -2.58    -0.58     4.80
   111   -0.569   -0.444     -0.6808  0.135    -5.28    -7.65    -4.63     7.40
   211    0.346   -0.172      0.2278  0.140     6.11    -3.02     2.42     5.60
   211    0.494   -0.112     -0.3869  0.140     5.26     3.41    -1.73     3.20
  -211    0.031   -0.273     -0.4875  0.140     0.09    -2.47    -5.12     7.20
   211    0.036   -0.002      0.0530  0.140     1.82     9.03    15.32    19.00
  -211    0.369    0.566      0.1629  0.140     7.24     6.69     1.25     9.60
  -211    0.204    0.068      0.2183  0.140    18.48     8.58    33.82    39.40
   111    0.773   -0.311      2.3459  0.135     6.42     2.24     6.09     6.40
  -211   -0.230    0.424      1.4391  0.140    -3.12     3.12     5.96     6.60
   111    0.048   -0.196     -0.6351  0.135 -.17E+06 -.30E+06 -.90E+06 0.99E+06
   211   -0.266    0.306      0.3559  0.140    -6.62     7.33     4.78    13.00
  2112   -0.010    1.021     -0.7428  0.940     3.08     5.27    -1.26     2.80
   211   -0.072    0.182     -0.6902  0.140     2.33     8.55   -10.50    13.20
  -211    0.149   -0.092      0.2681  0.140     7.99     0.48     1.99    10.80
   211   -0.019   -0.242      0.1235  0.140    -9.77    -7.81    13.12    16.60
   211    0.451   -1.045      0.5960  0.140     3.31   -10.04     2.91     7.40
   111   -0.170   -0.160     -0.8839  0.135    -6.45     0.28   -53.11    53.80
  -211   -0.016    0.349     -0.7739  0.140    -0.69    15.36   -23.52    28.60
   111   -0.581    0.192      2.8897  0.135    -2.86     1.54     4.51     4.80
   111    0.481    0.138      0.4211  0.135    14.97     5.46     4.41    16.00
   111   -0.380    0.684     -1.5247  0.135    -3.11    12.06   -12.79    14.80
   111    0.117   -0.724      0.8918  0.135     2.58    -2.61     2.78     7.80
   111   -0.227   -0.293     -0.8254  0.135 -.17E+06 -.30E+06 -.90E+06 0.99E+06
  -211    0.136   -0.462      0.0543  0.140     4.62    -5.00     6.33    11.20
  3112   -1.554   -0.746      5.0609  1.197    -4.88    -1.38     2.31     2.80
   111    0.311   -0.016      0.3902  0.135     2.59    -0.76     3.91     9.20
   211   -0.054   -0.187     -1.8323  0.140    -1.58   -12.49  -110.46   113.20
   211   -0.236    0.186     -2.6665  0.140    -7.12    -5.14   -70.55    71.40
   111    0.105   -0.104     -0.8036  0.135     2.92    -9.55   -14.35    19.40
    22   -0.040   -0.169     -0.2303  0.000 0.42E+04 0.40E+04 -.23E+05 0.27E+05
   111    0.576    0.150      0.3474  0.135     1.60    -5.34     6.45    11.00
   111   -0.423    0.305     -0.1949  0.135    -7.63     9.10    -2.07    10.80
   211    0.022   -0.287     -0.0213  0.140     6.09    -9.13    -2.62    13.20
   211    0.607   -0.068      0.6093  0.140    21.52     2.30    10.00    24.20
   321   -0.038   -0.523     -0.0282  0.498     3.23    -2.88     0.50     3.00
   111   -0.185   -0.109      0.7785  0.135    -1.75     3.15     8.00    11.00
   211    0.030    0.101     -0.1936  0.140    -7.02    10.66     4.73    20.20
  -211    0.039    0.038      0.1340  0.140    -3.44    23.04     0.82    32.00
   211    0.049   -0.533     -0.9557  0.140    -3.48    -5.76    -1.98     3.00
   211    0.294   -0.799      0.6457  0.140     4.93   -13.12    14.94    22.40
   111    0.137   -0.092      0.2889  0.135   -23.14    -0.21    13.68    41.20
  -211    0.020   -0.170      0.0665  0.140 0.48E+04 -.28E+05 0.15E+05 0.50E+05
   321    0.032   -0.468      0.1446  0.498    -0.14    -5.14    -0.06     3.00
   211    0.077   -0.264     -0.2371  0.140     1.63   -10.54     0.65     9.00
  -211   -0.014    0.696      0.4002  0.140     0.78     7.00     4.28     6.60
  -211    0.136   -0.192      0.3697  0.140     6.01    -8.56     2.34    10.20
   211   -0.476   -0.148     -0.5328  0.140    -4.32    -5.56    -4.65     8.40
   111   -0.117   -0.132      0.0805  0.135 0.48E+04 -.28E+05 0.15E+05 0.50E+05
   211   -0.200   -0.030     -0.9859  0.140    -8.24     0.22    -7.65     8.60
  -321   -0.499    1.067     -1.3816  0.498    -4.17     7.15    -2.20     3.00
  -211    0.188    0.141      0.4138  0.140     4.33     1.83     4.93     8.20
   211    0.046   -0.478      0.0237  0.140    -0.81    -7.46    -0.02     3.80
  -211   -0.175   -0.402     -1.1095  0.140   -12.81   -12.45   -40.58    44.80
   111    0.219   -0.183     -0.2986  0.135     3.69    -3.92   -18.25    22.00
   111   -0.227   -1.116      2.7745  0.135     0.41    -6.02     5.50     6.00
  -211    0.186   -0.130      0.3796  0.140     6.35    -1.97     2.77     5.60
   211    0.044    0.012      0.1446  0.140    15.19    -3.35     4.84    18.40
  -211   -0.325    0.529      0.2589  0.140    -4.81     3.89     4.52     8.80
   211   -0.073    0.011     -0.1705  0.140     0.37    -5.96   -12.37    14.40
    22    0.117    0.526      0.3799  0.000 -.29E+03 0.74E+04 0.76E+04 0.14E+05
   211   -0.709   -0.108      1.6938  0.140   -33.85    -1.72    74.96    82.80
   111   -0.235    1.773      1.9099  0.135     0.26     7.94     5.56     7.40
   211   -0.182    0.158     -0.0781  0.140    -7.35    -4.29     1.31     4.80
   211   -0.086   -0.137      0.0468  0.140   -12.17    -3.65     1.80    11.40
  -211    0.183   -0.359      0.1835  0.140    13.62    -6.18     7.42    14.20
   111   -0.347   -0.151     -0.0087  0.135    -7.03    -6.99   -14.50    20.80
   111    0.331   -0.258      0.3320  0.135    17.51    -8.95     1.77    20.20
  -321    0.005   -0.234     -0.3318  0.494     5.11     3.37    -1.72     3.20
   211   -0.123   -0.214     -0.9265  0.140    -4.13     3.93   -25.56    28.00
  -211   -0.092   -0.089      0.0283  0.140    -6.50    -6.47    -6.78    16.60
  -211   -0.319    0.120     -0.3249  0.140    -6.65     0.59     0.43     4.60
   111    0.283   -0.162     -0.2147  0.135     6.49   -11.33    -4.00    11.80
   211   -0.145   -0.205      0.3065  0.140    -9.09    -7.88    15.03    18.20
  -211    0.036    0.280      0.1008  0.140    11.24     7.04     1.49    16.20
  3122    0.550   -0.446     -0.2993  1.116     5.65    -3.38    -0.34     3.20
   111    0.148    0.086     -2.4414  0.135    -0.43     7.65   -17.07    17.20
   111   -0.034   -0.046     -0.6723  0.135    -5.23     1.47   -15.33    15.60
  -211   -0.285   -0.145     -0.3616  0.140    -8.15    -1.71    -3.61     5.40
  -211    0.365   -0.184     -0.2693  0.140     6.55    -6.90    -1.69     3.20
   211    0.352    0.136     -0.0838  0.140     2.06    10.63    -0.36     8.00
  -211   -0.490    0.615      1.2681  0.140    -4.78     4.53     2.63     3.80
  -211    0.109    0.080     -0.0493  0.140     5.04     3.48     5.70     7.40
   111    0.024    0.375     -0.0044  0.135 0.15E+06 0.29E+06 0.42E+05 0.41E+06
  -211   -0.084    0.222     -0.5374  0.140    -4.60     7.78    -1.51     3.80
  -211    0.073   -0.371      0.0827  0.140     2.16    -6.83     2.14     5.00
  -211    0.291   -0.371     -0.4089  0.140     3.31    -2.36    -1.18     3.60
  -211   -0.114   -0.031      0.0443  0.140    -5.99    -0.97    -0.31     3.20
   111    0.206    0.225      0.0531  0.135 0.15E+06 0.29E+06 0.42E+05 0.41E+06
   111    0.343   -0.431     -0.4622  0.135     1.61    -6.71    -1.79     3.20
   211    0.413    0.013     -0.0704  0.140    12.69    -2.30     1.84    11.80
  -211    0.037    0.030     -0.1760  0.140    -0.12    -9.19   -13.41    31.40
  -321   -0.406    0.293     -2.5886  0.498    -6.70    -0.62   -10.14    10.40
   211    0.220    0.189      0.9002  0.140     6.79     5.35    34.24    35.40
   111   -0.121   -0.026      0.0083  0.135     0.19    -3.86    -2.88    12.40
   111   -0.435    0.622     -0.5706  0.135    -7.88     1.11    -3.56    11.00
  -211   -0.535    0.060      0.9761  0.140    -5.78    -2.97     2.01     3.20
   111    0.429    0.513      1.4916  0.135     8.65     4.03    14.30    16.60
   111   -0.309    0.809      1.5337  0.135    -0.18    10.22    15.88    17.20
   111   -1.108    0.327     -0.6950  0.135   -27.51     8.51   -19.92    37.60
  -211    0.003    0.047     -0.1093  0.140    -5.88   -10.76    -2.17    19.20
   211   -0.105    0.239     -0.0322  0.140     4.66     7.87    -3.59     6.40
   111   -0.082    0.444     -0.0593  0.135    -4.15    59.85    -0.80    66.00
   211    0.034   -0.348     -0.1941  0.140     0.81    -5.34    -1.83     3.40
   111   -0.021   -0.289     -0.0026  0.135     0.14   -12.11     5.15    15.00
    22    0.194    0.176      0.3497  0.000 0.56E+05 0.85E+04 0.70E+06 0.74E+06
  -211   -0.036    0.327      0.4369  0.140    -3.26     5.22    11.94    13.40
   111   -0.739    0.381     -0.8709  0.135    -6.83     3.39    -4.83     7.80
  -211   -0.041   -0.428     -1.9679  0.140    -8.13    -3.29   -10.32    11.40
   211    0.221    0.298      0.0207  0.140     6.58     0.86     0.69     6.80
  -321    0.074   -0.857      0.2842  0.494     3.83    -6.86     0.55     3.40
  -211   -0.057    0.265     -0.2387  0.140    -7.81     4.58    -9.56    14.80
    22   -0.051    0.304     -0.4177  0.000    -3.95     2.33   -20.17    21.20
   211   -0.083    0.351      0.4252  0.140     2.55     4.77     1.64     5.40
    22   -0.158    0.041     -0.4249  0.000 -.36E+06 -.21E+06 -.37E+06 0.64E+06
   111    0.115    0.150     -0.7508  0.135     3.55     9.12    -9.43    11.40
  2212    0.570    0.390     -0.9712  0.938     3.35     3.79    -2.57     4.20
  -211   -0.075   -0.448      0.5810  0.140     3.51    -4.70     5.48     6.20
  -211   -0.678    0.502     -2.1201  0.140    -7.82     2.03   -10.60    11.80
   111   -0.080   -0.063      0.0834  0.135 -.34E+05 -.12E+04 0.19E+05 0.57E+05
   211   -0.566    0.005      0.6528  0.140    -4.69     2.69     3.43     5.20
  -211    0.193    0.367     -0.3382  0.140     6.52     5.76    -2.08     3.40
  -211    0.402   -0.044     -0.0558  0.140     3.39     1.87    -0.90     4.00
   111   -0.307    0.117      0.0444  0.135 -.34E+05 -.12E+04 0.19E+05 0.57E+05
  -211    0.119    0.042     -0.3561  0.140     2.03    -0.99    -5.11     8.00
   111   -0.158   -0.326     -1.0310  0.135    -4.17    -8.89    -9.00    11.20
   111    0.004   -0.091      0.4516  0.135     2.03     1.16    34.99    35.60
  -211   -0.223   -0.146      2.3118  0.140    -3.69    -3.28     4.45     4.80
   111   -0.153    0.354      0.5229  0.135    -7.17    10.29    11.72    20.60
  -211   -0.065    0.058      0.1627  0.140    -3.40    -3.13    -0.63    16.60
   211    0.621   -0.084     -1.2953  0.140     4.00    -4.37   -12.62    16.60
   111    0.448    0.223     -0.1374  0.135    11.92     5.67     2.92    12.00
   211   -0.267    0.178      0.0251  0.140   -18.98    13.95     5.00    28.60
  -211   -0.192    0.253      0.4184  0.140    -3.97    10.12     2.47     8.80
   211    0.073   -0.134      0.2780  0.140    -0.59     2.91     0.26     6.60
   211   -0.014   -0.568      1.9388  0.140     2.38    -5.89    31.40    34.20
  2212   -0.400   -0.243     -0.2687  0.938    -5.67    -2.48    -1.05     3.60
  -321   -0.524    0.803      1.8889  0.494    -4.53     5.74     3.13     3.60
  2212   -0.510    0.548      0.0207  0.938    -3.11     5.06     0.75     3.60
  -211   -0.117    0.044      0.4356  0.140    -5.01    -4.42     1.88     3.80
   111    0.531    0.020      0.4362  0.135    13.70    -6.02     7.47    14.20
  -211   -0.040   -0.414     -0.1608  0.140    -1.63    -5.60    -4.57     8.40
   111   -0.037   -0.142     -0.7457  0.135     5.08     2.05    -6.88     8.00
   111    0.214   -0.047      0.1169  0.135     1.25   -12.85     3.48    18.60
   211    0.268    0.653      0.4607  0.140     2.23     6.91     1.67     6.00
   111   -0.081   -0.403      0.2703  0.135    -0.83    -4.91     1.29     3.60
   111    0.065   -0.766      0.4797  0.135     0.38   -10.09     5.28    12.20
    22    0.393    0.058      0.6744  0.000 0.44E+05 0.44E+05 0.14E+06 0.18E+06
  -211   -0.060   -0.042      0.5412  0.140    -2.20    -7.24    14.78    17.00
  -211    0.065    0.291      0.3948  0.140     6.18    -5.45    24.65    28.80
   211   -0.146   -0.169      0.1545  0.140     2.38    -0.66    -5.70    10.80
    22   -0.548    0.148     -0.4882  0.000 -.33E+05 0.45E+04 -.29E+05 0.57E+05
  -211    0.140    0.052      0.0254  0.140     4.46     3.86     0.98     3.60
   211   -0.319    0.267      0.1922  0.140    -3.34     4.46     2.47     6.40
   211    0.128   -0.567     -0.0666  0.140     1.66   -11.79    -7.75    18.40
  -211    0.046   -0.112      0.1321  0.140    24.38   -12.11     0.99    40.40
    22    1.146    0.601      4.0771  0.000 0.12E+07 0.54E+06 0.47E+07 0.49E+07
   111    0.121   -0.300     -1.8937  0.135    -4.99    -4.12    -8.55     8.80
    22   -0.556   -0.873     -0.3796  0.000 -.38E+06 -.74E+06 -.43E+06 0.10E+07
   211    0.189    0.311      0.3940  0.140     3.17     5.05     1.95     3.60
   111    0.136   -0.372      0.4422  0.135     2.60    -4.03     8.15    11.40
  -211   -0.069    0.127      0.0639  0.140     8.00    -0.77     5.69    17.60
  -211    0.424   -0.009     -0.1744  0.140     4.41     0.03    -1.36     5.40
   111   -0.066    0.428     -0.6500  0.135    -2.86    14.50   -15.18    19.80
    22    0.371    0.164      0.1282  0.000 0.20E+05 -.61E+03 -.32E+04 0.33E+05
   321    0.013    0.087     -0.3729  0.498     5.39    -1.28    -2.24     3.80
   111    0.040    0.688      0.9600  0.135     3.21     3.46     4.05     7.00
  -211    0.337   -0.055      0.2138  0.140     7.82     0.15    -1.23     4.40
  -211    0.143    0.090      0.1586  0.140     3.57     0.66     2.79     3.80
  -211   -0.294    0.048      0.1345  0.140    -3.88     4.20     0.96     3.80
  -211    0.467   -0.072      0.8308  0.140     3.95     5.08     3.33     3.80
  -211    0.470    0.027     -0.2161  0.140 0.40E+06 0.41E+05 -.13E+06 0.50E+06
   211   -0.174    0.019      0.0847  0.140    -2.33    -3.12    -4.25     8.20
   111    0.057    0.646     -2.4227  0.135     2.27     5.52    -8.24     8.80
