           1           0         208         208   1.79966521    
    -1.246      0.908     1     3      6.146     0  2212
    -1.824      0.216     2     3      6.051     0  2212
    -0.549      0.703     3     3      5.826     0  2112
     1.274      4.753     4     3      5.787     0  2212
    -1.344      4.318     5     3      5.172     0  2212
     1.138     -5.137     6     3      5.087     0  2212
    -0.719     -0.509     7     3      5.040     0  2212
    -2.273     -1.956     8     3      4.925     0  2212
     5.718      0.025     9     2      4.758  2212  2212
     5.592      3.138    10     3      4.732     0  2212
     0.998      0.901    11     3      4.703     0  2212
     2.728     -2.708    12     3      4.607     0  2112
    -1.115     -0.584    13     3      4.597     0  2212
     1.327      0.094    14     3      4.305     0  2212
    -0.372     -2.307    15     2      4.235  2114  2112
    -2.585     -4.409    16     3      4.232     0  2112
     2.238     -2.556    17     3      4.229     0  2212
     4.182      0.644    18     3      4.049     0  2212
     1.956     -4.990    19     3      3.933     0  2212
    -0.834     -1.631    20     3      3.926     0  2212
    -2.554      0.530    21     3      3.921     0  2212
     0.148      1.173    22     3      3.816     0  2112
    -0.533     -3.264    23     3      3.766     0  2212
    -1.744     -6.015    24     3      3.613     0  2112
     4.509     -0.375    25     3      3.612     0  2112
     3.378      1.300    26     3      3.556     0  2212
     4.227     -4.573    27     3      3.218     0  2212
     0.128     -1.420    28     3      3.217     0  2212
     5.955     -0.240    29     3      3.183     0  2212
     1.126     -3.290    30     3      3.099     0  2212
     1.991      3.363    31     3      3.032     0  2212
    -3.606     -1.792    32     3      3.023     0  2212
     1.227      4.103    33     3      2.932     0  2212
    -2.150      4.882    34     3      2.739     0  2212
    -1.417     -1.096    35     3      2.714     0  2212
     2.297      4.674    36     3      2.713     0  2112
    -2.837      0.696    37     3      2.575     0  2212
    -2.916      1.945    38     3      2.556     0  2212
     5.933     -1.559    39     3      2.533     0  2212
    -4.123      0.678    40     3      2.492     0  2112
     1.052      4.644    41     3      2.448     0  2212
     3.608      0.126    42     3      2.369     0  2212
    -3.544     -3.920    43     3      2.351     0  2212
     3.681     -6.113    44     3      2.309     0  2212
     3.890      2.624    45     3      2.292     0  2212
     8.779      3.083    46     0      2.242  2212  2212
     0.258     -4.423    47     3      2.213     0  2212
     3.595     -3.760    48     3      2.194     0  2212
     2.901      2.972    49     3      2.182     0  2212
    -2.429      5.408    50     3      2.153     0  2212
    -1.804      0.571    51     3      1.984     0  2212
     2.284      0.012    52     3      1.893     0  2112
    -1.124      1.254    53     3      1.835     0  2212
    -2.339      4.937    54     3      1.812     0  2212
     4.545     -2.909    55     1      1.768  2212  2212
     3.373     -0.465    56     3      1.762     0  2212
     1.076     -5.030    57     3      1.717     0  2212
    -0.954      5.719    58     3      1.682     0  2212
    -1.219     -6.037    59     3      1.507     0  2212
    -0.468      4.949    60     3      1.385     0  2112
     0.266      0.298    61     3      1.311     0  2212
     0.278     -3.162    62     3      1.283     0  2212
     1.443      0.966    63     3      1.087     0  2212
    -0.072     -0.290    64     3      0.995     0  2212
     4.677      1.545    65     3      0.970     0  2212
    -6.683     -4.664    66     0      0.931  2212  2212
     2.261     -4.502    67     3      0.903     0  2212
     4.979     -0.892    68     3      0.851     0  2212
     0.550      2.378    69     3      0.831     0  2212
    -0.207      0.348    70     3      0.819     0  2112
    -3.444     -0.615    71     3      0.800     0  2112
    -0.234     -0.881    72     3      0.746     0  2212
     0.617     -4.390    73     3      0.730     0  2212
    -1.532     -0.281    74     3      0.689     0  2112
    -1.293      1.838    75     3      0.675     0  2212
     0.317     -1.811    76     3      0.663     0  2112
    -1.431      1.145    77     3      0.644     0  2112
     1.008      4.145    78     3      0.633     0  2212
     5.095      4.673    79     3      0.606     0  2212
    -2.213      1.987    80     3      0.542     0  2112
    -4.716      5.988    81     3      0.507     0  2212
    -5.844      0.342    82     3      0.499     0  2212
     2.478     -4.354    83     3      0.492     0  2112
     2.633     -2.733    84     3      0.470     0  2112
     6.628      2.915    85     0      0.414  2112  2112
    -6.229     -1.810    86     0      0.403  2112  2112
     2.508      6.704    87     0      0.354  2112  2112
    -5.198     -2.601    88     3      0.352     0  2112
    -0.269     -1.163    89     3      0.344     0  2212
     0.381      4.816    90     3      0.336     0  2112
    -1.179      3.555    91     3      0.297     0  2112
     5.160      3.598    92     0      0.247  2112  2112
    -0.410     -2.918    93     3      0.190     0  2112
     6.674     -3.657    94     0      0.176  2112  2112
    -0.402     -1.615    95     3      0.160     0  2212
     0.115      7.123    96     3      0.126     0  2112
     4.967     -2.652    97     3      0.068     0  2112
    -2.368     -1.510    98     3      0.061     0  2112
    -3.694     -3.617    99     3     -0.016     0  2112
     6.258     -3.330   100     0     -0.035  2112  2112
    -5.632     -1.189   101     3     -0.058     0  2112
    -1.434     -2.653   102     3     -0.082     0  2112
     0.250      5.077   103     3     -0.110     0  2112
     4.093     -1.639   104     3     -0.285     0  2112
    -2.242      2.344   105     3     -0.286     0  2212
     5.271      7.424   106     0     -0.299  2112  2112
     1.559      1.296   107     3     -0.310     0  2112
     7.086      0.765   108     0     -0.337  2112  2112
     6.466      0.046   109     0     -0.413  2112  2112
     0.938      5.166   110     3     -0.450     0  2112
    -0.046      4.740   111     3     -0.459     0  2212
     3.649     -3.885   112     3     -0.536     0  2112
    -1.188      2.277   113     3     -0.548     0  2112
    -3.649     -0.246   114     3     -0.573     0  2212
     6.776     -2.401   115     0     -0.590  2112  2112
     5.071      2.098   116     3     -0.715     0  2112
     1.444     -4.838   117     3     -0.719     0  2112
     4.348     -2.942   118     3     -0.731     0  2112
     0.401      7.838   119     3     -0.800     0  2112
    -2.450     -5.042   120     3     -0.830     0  2112
     0.230      3.229   121     3     -0.836     0  2212
    -5.878     -2.567   122     3     -0.872     0  2112
    -2.632     -0.411   123     3     -0.894     0  2112
     2.140      8.349   124     0     -0.898  2112  2112
    -0.793      2.226   125     3     -0.905     0  2112
     2.346      1.960   126     3     -0.935     0  2112
     0.455      1.554   127     3     -0.965     0  2112
     3.782      2.043   128     3     -0.982     0  2112
     6.985      4.459   129     0     -1.142  2112  2112
    -3.671     -3.993   130     3     -1.144     0  2212
    -2.710      3.435   131     3     -1.176     0  2112
    -4.855      3.418   132     3     -1.397     0  2112
    -2.750      2.490   133     3     -1.473     0  2112
