     0.02500     38.00430
     0.17500     15.24022
     0.32500     12.18757
     0.47500      5.17476
     0.67500      4.19500
     0.72500      4.17300
     0.77500      3.99176
 after hadron evolution
     0.02500     38.13533
     0.07500      8.74005
     0.12500     23.64614
     0.17500     15.18603
     0.27500     13.09437
     0.37500      5.62360
     0.42500      5.42712
     0.47500     10.09582
     0.62500      9.02311
     0.67500      4.19500
     0.72500      4.17300
     0.77500      3.99176
     0.87500      3.60892
     0.92500      3.57434
     0.97500      3.35231
     1.72500      2.27379
